CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited
633,France,Female,47.0,0,6342.84,0.0,1,1,1,1
479,Germany,Female,23.0,9,95148.28,123575.51,1,1,1,0
768,France,Male,25.0,6,21215.67,0.0,2,1,1,0
742,France,Male,31.0,4,19700.24,105239.1,1,1,1,0
668,Germany,Male,56.0,9,134396.64,110993.79,1,0,0,1
707,Spain,Male,44.0,3,135077.01,0.0,2,1,1,0
754,Spain,Male,39.0,7,133600.89,157691.98,2,0,0,1
544,Germany,Male,47.0,5,99922.08,105245.21,1,0,0,1
718,Spain,Male,32.0,8,41399.33,0.0,2,1,1,0
762,France,Male,31.0,7,159344.43,117687.35,1,1,1,0
772,France,Male,23.0,2,18364.19,0.0,2,0,0,0
691,Germany,Female,37.0,7,98162.44,123067.63,1,1,1,1
502,France,Male,45.0,0,84663.21,0.0,1,0,0,0
563,France,Female,34.0,6,36536.93,0.0,2,0,0,0
676,France,Female,41.0,4,79101.67,101457.14,1,1,1,0
576,Spain,Male,52.0,2,16644.16,100549.43,2,1,1,0
629,Spain,Male,35.0,4,158420.14,174588.8,2,1,1,0
625,Spain,Male,52.0,8,48988.28,121161.57,1,0,0,0
628,France,Male,45.0,9,96862.56,0.0,2,1,1,0
471,Germany,Female,36.0,5,96366.7,90063.74,2,1,1,0
811,France,Female,45.0,5,146123.19,0.0,2,1,1,0
504,France,Male,42.0,3,135178.91,134936.97,2,0,0,0
687,France,Female,24.0,3,158615.41,110495.27,1,0,0,0
660,Germany,Female,37.0,2,71433.88,133200.09,1,0,0,0
548,France,Female,41.0,4,55672.09,82596.8,1,1,1,0
609,Germany,Male,31.0,9,150218.11,103837.75,1,1,1,0
659,Spain,Female,42.0,2,162734.31,0.0,1,0,0,1
526,France,Male,52.0,8,21228.71,93590.47,1,1,1,1
725,Germany,Male,40.0,8,62027.9,104149.66,1,0,0,0
519,Germany,Male,38.0,1,60988.21,114141.64,1,1,1,1
562,Germany,Female,31.0,9,108675.01,117153.0,1,1,1,0
482,Germany,Male,45.0,7,72643.95,156353.46,1,0,0,1
535,Spain,Male,37.0,3,9241.52,175534.78,2,1,1,0
561,France,Female,27.0,9,153080.4,135637.0,1,0,0,1
661,France,Female,30.0,7,72196.57,0.0,2,0,0,0
771,France,Male,27.0,2,199527.34,0.0,2,1,1,0
545,France,Male,26.0,7,156598.23,0.0,2,1,1,0
850,Germany,Female,33.0,2,74917.64,83415.04,1,1,1,0
601,Germany,Male,43.0,3,111249.62,141859.12,2,1,1,0
712,Germany,Male,38.0,7,59115.77,132767.66,2,1,1,0
589,France,Female,31.0,10,148218.86,110635.32,1,0,0,0
600,Spain,Male,37.0,8,77142.32,177657.35,1,1,1,0
642,Germany,Male,41.0,4,67484.6,157777.58,1,0,0,0
575,Germany,Male,47.0,9,63452.18,107915.94,2,1,1,1
570,Germany,Female,57.0,5,103660.31,86568.75,1,1,1,0
532,Germany,Male,52.0,9,163191.99,137755.76,1,0,0,1
796,France,Male,30.0,2,62905.29,137262.71,2,0,0,0
833,Spain,Male,32.0,6,44323.22,0.0,1,1,1,1
642,Spain,Female,36.0,6,97938.59,0.0,2,1,1,0
655,France,Male,28.0,10,126565.21,0.0,2,1,1,0
736,Germany,Male,50.0,9,185360.4,116309.01,1,0,0,1
617,France,Female,34.0,0,183229.02,131244.65,2,0,0,0
762,Germany,Male,28.0,3,106024.02,125155.83,2,1,1,0
703,Germany,Male,35.0,5,167810.26,140691.08,2,0,0,0
507,France,Male,41.0,3,138536.09,58820.32,2,1,1,0
581,Germany,Female,26.0,3,184520.0,105099.45,1,1,1,1
593,France,Male,31.0,9,20492.16,0.0,2,1,1,0
648,France,Male,23.0,9,134676.72,168372.52,1,0,0,0
462,Germany,Male,34.0,1,138478.2,94682.56,2,0,0,0
596,Spain,Male,36.0,2,125557.95,0.0,2,1,1,0
627,France,Female,44.0,5,82969.61,0.0,2,0,0,1
494,France,Male,40.0,7,158071.69,0.0,2,1,1,0
627,France,Male,73.0,0,43615.67,146329.73,1,1,1,0
850,Spain,Male,37.0,2,119969.99,0.0,2,0,0,0
632,France,Female,49.0,5,140201.21,167962.7,1,0,0,0
490,France,Male,33.0,1,80792.83,0.0,2,1,1,0
715,France,Male,40.0,7,141359.11,0.0,1,1,1,0
679,France,Male,48.0,8,23344.94,0.0,2,0,0,0
619,France,Male,44.0,3,5075.17,116967.68,1,0,0,1
465,Spain,Female,33.0,6,95500.98,0.0,2,1,1,0
736,Spain,Male,32.0,7,79082.62,0.0,1,1,1,0
501,Germany,Female,34.0,7,199805.63,93244.42,1,1,1,0
535,France,Female,29.0,5,52709.55,0.0,2,1,1,0
759,France,Female,33.0,2,56583.88,0.0,2,0,0,0
819,France,Male,35.0,1,3385.04,0.0,2,1,1,0
533,Germany,Male,43.0,4,12537.42,80442.06,2,1,1,0
632,Germany,Female,35.0,2,64722.61,150561.03,2,0,0,0
686,France,Male,60.0,9,75246.21,0.0,3,1,1,1
687,France,Female,34.0,9,198929.84,125474.44,1,0,0,0
667,Germany,Female,33.0,4,69011.66,127076.68,2,0,0,0
699,Spain,Female,25.0,8,52404.47,0.0,2,1,1,0
497,Spain,Male,37.0,8,163641.53,128650.11,2,1,1,0
780,Spain,Female,33.0,6,154598.56,145580.61,1,1,1,0
652,France,Female,51.0,3,173989.47,0.0,1,0,0,1
477,France,Male,47.0,9,61315.37,144900.58,1,0,0,1
652,France,Female,37.0,4,143393.24,0.0,2,0,0,0
488,France,Female,31.0,8,124210.53,97588.6,1,0,0,0
572,France,Male,24.0,1,151460.84,0.0,2,1,1,0
755,France,Female,38.0,1,20734.81,0.0,2,0,0,0
779,Germany,Female,24.0,10,43705.56,122200.31,2,0,0,0
693,Spain,Female,46.0,3,180736.24,151709.33,1,0,0,0
530,Spain,Female,22.0,7,104170.48,0.0,2,0,0,0
738,Spain,Female,33.0,3,27867.59,122134.4,2,1,1,0
690,Germany,Male,31.0,2,55387.28,137260.45,2,0,0,0
611,France,Female,30.0,9,196332.45,88594.14,1,0,0,0
643,Spain,Male,34.0,6,116046.22,0.0,2,1,1,0
632,Germany,Male,41.0,8,93874.87,127205.32,4,0,0,1
727,Spain,Female,31.0,10,76614.04,96997.09,2,0,0,0
508,France,Female,64.0,2,6076.62,0.0,1,1,1,0
550,France,Male,31.0,5,122221.71,142200.19,2,1,1,0
754,Germany,Female,39.0,3,24156.03,160761.41,1,1,1,0
759,France,Male,26.0,4,135394.62,0.0,2,0,0,0
794,Spain,Male,33.0,8,91340.02,0.0,2,0,0,0
549,France,Male,29.0,3,146090.38,0.0,2,0,0,0
671,France,Male,31.0,0,172096.08,116234.61,1,0,0,0
756,Germany,Female,26.0,5,135034.57,155143.52,1,1,1,1
632,France,Female,21.0,1,84008.66,0.0,2,0,0,0
579,France,Male,38.0,8,91763.67,0.0,2,0,0,0
748,France,Male,34.0,5,137001.1,84009.47,1,1,1,0
488,Germany,Female,28.0,7,106799.49,139246.22,2,0,0,0
710,Germany,Male,58.0,7,10494.64,170113.0,2,1,1,0
619,Spain,Female,41.0,8,79866.73,0.0,3,1,1,1
773,France,Male,64.0,2,186172.85,145578.28,1,1,1,0
657,Spain,Male,75.0,7,91673.6,126273.95,1,1,1,0
579,France,Female,26.0,10,18458.2,162482.76,1,1,1,0
542,France,Male,29.0,9,8342.35,0.0,1,0,0,0
709,France,Female,32.0,2,138578.37,87814.89,1,0,0,0
617,Spain,Male,61.0,3,38129.22,113858.95,1,1,1,0
568,Germany,Male,43.0,5,107155.4,87612.64,4,1,1,1
769,France,Female,73.0,1,29792.11,0.0,1,1,1,0
608,Germany,Male,26.0,1,7063.6,106648.98,1,1,1,0
503,Spain,Male,31.0,4,21645.06,0.0,2,1,1,0
608,Germany,Female,38.0,8,137079.86,103653.51,2,1,1,0
731,Germany,Male,37.0,3,172718.35,116880.53,1,0,0,1
850,Germany,Female,40.0,4,106691.02,97990.49,2,0,0,0
591,Germany,Female,34.0,4,72274.84,150635.3,1,1,1,0
579,Spain,Male,37.0,4,32246.63,0.0,2,1,1,0
570,France,Male,39.0,10,80552.36,129674.89,2,0,0,0
709,France,Female,37.0,9,16733.59,0.0,2,0,0,0
611,France,Male,53.0,3,1235.49,83568.26,1,0,0,0
775,Spain,Male,48.0,4,50168.41,178144.91,2,0,0,1
699,Germany,Male,36.0,6,33687.9,147137.74,1,1,1,0
618,France,Male,37.0,5,178705.45,0.0,1,1,1,1
704,France,Male,36.0,3,66810.48,114370.41,1,1,1,0
835,Germany,Female,47.0,5,45859.55,108289.28,2,1,1,1
714,Germany,Male,39.0,3,63846.36,149887.49,2,0,0,0
581,Spain,Female,43.0,4,100236.02,170172.9,1,1,1,0
592,France,Male,27.0,3,19645.65,0.0,2,1,1,0
551,France,Male,43.0,7,178393.68,0.0,2,0,0,0
689,Germany,Female,28.0,2,78591.15,64808.32,2,0,0,0
604,France,Female,56.0,0,124954.56,62732.65,1,1,1,0
514,France,Female,41.0,7,3756.65,0.0,2,1,1,0
698,France,Male,29.0,5,152723.23,95167.55,1,1,1,0
581,Germany,Female,54.0,2,187597.98,152508.99,1,0,0,1
573,Germany,Male,31.0,0,70381.49,134644.19,1,1,1,0
449,Spain,Female,33.0,8,156792.89,0.0,2,0,0,0
850,Germany,Female,31.0,3,35534.68,51293.47,1,0,0,0
612,France,Male,41.0,5,151256.22,0.0,3,0,0,0
690,Spain,Male,49.0,8,51011.29,116622.73,1,1,1,0
599,Spain,Female,49.0,2,111190.53,0.0,2,0,0,0
498,France,Male,33.0,1,69664.35,198113.86,1,0,0,0
497,France,Female,29.0,4,63233.02,85646.81,1,0,0,1
802,Spain,Male,51.0,7,40855.79,0.0,1,1,1,0
644,France,Male,33.0,9,95673.05,141234.98,1,0,0,0
714,France,Male,34.0,10,80234.14,0.0,2,1,1,0
690,France,Female,40.0,9,189051.59,77641.99,1,0,0,1
522,Spain,Male,30.0,3,145490.85,0.0,2,0,0,0
502,Germany,Female,40.0,7,196278.32,117304.29,1,0,0,0
730,Spain,Female,62.0,2,162889.1,0.0,2,1,1,0
590,Germany,Male,36.0,6,174667.58,92340.69,2,1,1,0
458,Germany,Male,35.0,9,3476.38,146780.52,2,1,1,0
553,Spain,Male,41.0,6,19344.92,144974.55,1,1,1,0
479,France,Male,47.0,1,95270.83,0.0,1,0,0,0
693,France,Male,31.0,2,107759.31,0.0,2,1,1,0
707,Spain,Male,43.0,10,118368.2,0.0,2,0,0,0
636,Spain,Male,37.0,1,52484.01,115137.26,1,0,0,0
807,France,Male,33.0,10,178153.65,101952.97,2,0,0,0
513,France,Female,45.0,0,49915.52,164649.52,3,0,0,1
582,France,Male,31.0,2,33747.03,0.0,2,1,1,0
694,France,Male,32.0,0,59961.81,91956.49,1,1,1,0
777,France,Male,39.0,8,18613.52,0.0,2,1,1,0
598,Germany,Male,32.0,9,198894.42,123938.6,2,0,0,0
762,Germany,Male,46.0,6,57014.17,123571.77,3,1,1,1
588,France,Female,34.0,3,131729.52,120777.88,1,1,1,0
663,Germany,Male,42.0,5,79169.73,90248.79,1,1,1,0
777,France,Male,36.0,7,106472.34,0.0,1,0,0,0
592,France,Male,71.0,4,17013.54,0.0,2,1,1,0
631,Germany,Male,48.0,1,150661.42,106396.48,1,1,1,1
725,Germany,Female,47.0,1,86622.56,104887.43,1,0,0,1
850,France,Male,34.0,2,115767.93,72079.71,1,1,1,0
540,France,Male,37.0,6,141998.89,0.0,2,0,0,0
674,Spain,Male,36.0,2,182787.17,0.0,2,1,1,0
553,France,Male,38.0,3,187915.7,99844.68,1,0,0,0
630,France,Female,28.0,1,133267.78,0.0,2,1,1,0
466,France,Male,26.0,3,137476.09,156815.71,1,1,1,0
613,France,Male,47.0,6,77146.14,146034.74,1,1,1,0
558,France,Male,27.0,1,183271.15,152283.39,1,0,0,0
775,Germany,Female,33.0,1,26362.4,118897.1,2,1,1,0
698,Germany,Male,52.0,8,153373.71,96781.39,1,1,1,0
608,Germany,Male,33.0,1,70705.58,102772.67,2,0,0,0
670,Spain,Female,20.0,4,119759.24,0.0,2,0,0,0
591,Spain,Male,39.0,8,42392.24,0.0,2,0,0,0
633,France,Male,40.0,4,34670.62,150578.0,1,1,1,1
678,France,Female,46.0,1,82106.19,0.0,2,0,0,0
590,France,Male,47.0,3,171774.5,0.0,2,0,0,0
705,France,Female,48.0,0,149772.61,0.0,2,0,0,0
608,France,Male,42.0,10,38866.85,163548.07,1,0,0,0
682,France,Female,37.0,8,35179.18,148580.12,1,0,0,0
596,Germany,Male,32.0,3,41788.37,96709.07,2,0,0,0
395,Germany,Female,34.0,5,17376.57,106011.59,1,1,1,1
578,Germany,Male,37.0,1,199428.19,135650.88,1,0,0,0
547,Germany,Male,55.0,4,16922.28,111362.76,3,0,0,1
609,France,Male,37.0,1,178291.89,39344.83,1,1,1,1
774,Germany,Male,36.0,9,152290.28,130809.77,1,0,0,0
712,France,Female,27.0,2,126809.15,133009.51,1,0,0,0
585,Germany,Female,28.0,9,40385.61,135337.49,2,1,1,0
666,France,Female,32.0,10,34350.54,112536.57,2,1,1,0
708,Spain,Female,35.0,8,199005.88,122570.69,1,0,0,0
513,France,Male,44.0,1,52629.73,63562.02,2,1,1,1
445,France,Male,37.0,3,180012.39,0.0,2,1,1,0
690,Germany,Male,44.0,9,35342.33,100368.63,2,0,0,0
850,France,Male,37.0,6,109291.22,0.0,2,0,0,0
537,Spain,Female,33.0,7,62746.54,136082.0,1,0,0,0
705,Germany,Male,48.0,9,173273.2,114169.16,1,0,0,1
670,France,Female,45.0,5,54340.24,47884.92,1,1,1,0
652,Spain,Female,36.0,1,19302.78,0.0,2,1,1,0
696,Spain,Male,24.0,9,10883.52,0.0,1,0,0,0
747,France,Male,49.0,6,17298.72,202904.64,1,1,1,1
511,France,Female,46.0,1,115779.48,0.0,1,1,1,1
743,Spain,Male,43.0,2,93228.86,161807.18,2,1,1,1
532,Germany,Male,52.0,3,148704.77,110791.97,1,0,0,1
642,Spain,Female,33.0,9,150475.14,0.0,2,1,1,0
554,Germany,Female,54.0,6,40914.32,108755.0,1,0,0,1
604,Spain,Female,34.0,3,38587.7,0.0,2,0,0,0
602,France,Female,72.0,3,171260.66,0.0,2,1,1,0
757,Spain,Female,55.0,9,94187.47,117294.12,4,0,0,1
491,Germany,Male,26.0,4,145900.89,102251.14,1,1,1,0
850,France,Male,31.0,4,152298.28,0.0,2,0,0,0
521,France,Male,22.0,5,99828.45,0.0,2,1,1,0
726,France,Male,37.0,2,34743.98,132057.92,2,0,0,0
596,France,Male,33.0,8,121189.3,0.0,1,0,0,1
850,Germany,Female,35.0,7,129660.59,114285.2,1,1,1,0
637,France,Female,41.0,9,145477.36,0.0,2,0,0,0
690,Spain,Male,32.0,2,151822.66,76087.98,1,1,1,0
689,France,Male,40.0,8,49656.24,160272.27,1,0,0,0
633,Spain,Male,63.0,4,73856.28,114552.6,1,0,0,1
555,France,Female,27.0,8,116757.0,102000.17,1,1,1,0
563,Spain,Male,24.0,7,16319.56,0.0,2,0,0,0
494,France,Female,33.0,1,90273.85,137853.0,1,1,1,0
534,France,Male,27.0,9,161344.13,0.0,2,0,0,0
696,Germany,Male,42.0,7,121061.89,162318.61,1,0,0,0
535,Spain,Female,50.0,1,69531.22,140292.58,3,0,0,1
600,France,Male,34.0,0,3756.23,0.0,2,1,1,0
807,France,Female,34.0,1,114448.13,0.0,1,0,0,0
714,France,Female,52.0,2,144045.08,0.0,1,1,1,1
590,France,Male,24.0,7,58781.11,126431.54,1,0,0,0
614,France,Female,41.0,3,179227.52,123475.04,1,1,1,0
766,Germany,Female,45.0,6,127332.33,97652.96,1,0,0,0
557,Spain,Male,42.0,4,86642.38,0.0,2,1,1,0
788,Germany,Female,49.0,4,184178.29,137455.99,1,0,0,1
648,France,Female,38.0,2,9551.49,0.0,2,1,1,0
726,Germany,Female,33.0,7,56053.06,99046.31,2,1,1,0
773,France,Male,33.0,9,1118.31,0.0,2,1,1,0
583,Germany,Male,27.0,4,195732.04,105907.42,2,1,1,0
565,Germany,Male,52.0,5,175070.94,97720.35,2,0,0,1
705,France,Male,25.0,9,112331.19,0.0,2,1,1,0
685,Spain,Male,43.0,4,43956.83,97392.18,2,0,0,0
741,France,Male,29.0,8,115994.52,0.0,2,1,1,0
658,Germany,Female,28.0,9,166682.57,152812.58,1,0,0,0
575,France,Male,27.0,3,99843.98,139301.68,1,0,0,0
844,France,Female,41.0,10,141175.18,76319.64,1,1,1,1
559,Spain,Male,67.0,9,175910.95,125919.35,1,0,0,1
725,France,Male,37.0,6,176984.34,124348.38,2,1,1,0
450,France,Male,29.0,7,43480.63,117199.8,1,1,1,0
738,Germany,Female,57.0,9,155047.11,148384.64,1,0,0,1
642,Germany,Female,19.0,3,176137.2,113905.48,1,1,1,0
618,Spain,Male,32.0,5,154843.4,133476.09,1,1,1,0
590,France,Male,47.0,0,8214.46,117879.32,1,1,1,0
735,France,Male,50.0,2,147075.69,0.0,2,1,1,0
550,France,Male,34.0,8,116495.55,122359.5,1,0,0,0
729,Spain,Female,28.0,0,31165.06,0.0,2,1,1,1
743,Germany,Male,59.0,5,192127.22,108585.35,1,1,1,1
555,France,Male,31.0,8,137491.23,145875.74,1,0,0,0
667,Spain,Female,36.0,3,186841.71,121542.57,2,1,1,0
790,Spain,Female,41.0,7,86776.38,109508.68,1,0,0,0
727,Germany,Male,34.0,2,72073.72,146407.11,1,1,1,0
744,France,Female,39.0,6,10662.58,0.0,1,0,0,0
629,Germany,Male,35.0,8,91001.02,112330.83,1,1,1,0
619,France,Female,35.0,4,20555.21,90413.12,1,1,1,0
634,France,Male,34.0,8,123164.97,105302.66,1,1,1,0
608,Spain,Female,35.0,6,143463.28,0.0,2,1,1,0
507,France,Female,35.0,1,92131.54,0.0,2,0,0,0
536,Germany,Female,35.0,4,77178.42,121520.36,1,0,0,0
730,Spain,Female,43.0,1,193650.16,103960.38,1,1,1,0
583,Germany,Male,39.0,8,52861.89,102945.01,1,0,0,0
644,France,Female,24.0,8,35896.75,92760.55,1,0,0,0
790,Spain,Male,37.0,8,149418.41,0.0,2,1,1,0
807,Germany,Female,40.0,1,46253.65,134590.21,1,1,1,0
581,France,Female,37.0,10,86609.37,104255.03,1,0,0,0
627,Spain,Female,55.0,6,91943.94,0.0,1,0,0,1
850,France,Male,41.0,3,128892.36,0.0,2,0,0,0
754,France,Female,35.0,4,44830.71,0.0,2,0,0,0
551,Germany,Male,50.0,1,84508.44,121399.98,1,1,1,1
637,Germany,Male,35.0,8,84760.7,147127.81,2,1,1,0
699,Spain,Male,31.0,8,147661.47,125927.51,2,0,0,0
542,France,Female,25.0,7,82393.08,0.0,2,1,1,0
640,Germany,Male,48.0,1,135995.58,111599.32,1,1,1,0
553,France,Female,27.0,3,159800.16,0.0,2,0,0,0
741,France,Male,38.0,9,14379.01,0.0,2,0,0,0
598,France,Male,35.0,8,74322.85,114212.6,1,1,1,0
660,Spain,Female,42.0,5,189016.24,0.0,3,1,1,1
618,Spain,Male,41.0,4,136435.75,115251.64,1,0,0,0
647,France,Male,43.0,9,78488.39,0.0,2,1,1,0
491,France,Female,68.0,3,113695.99,107571.61,1,1,1,0
652,France,Female,32.0,2,54628.11,0.0,2,0,0,0
650,Germany,Female,45.0,9,150835.21,152367.21,3,0,0,1
413,Germany,Male,39.0,1,158891.79,130969.77,2,1,1,0
416,Germany,Female,25.0,0,160523.33,97738.97,2,1,1,0
629,Spain,Male,34.0,8,180595.02,0.0,2,1,1,0
678,Spain,Female,40.0,4,16618.76,113794.22,1,0,0,0
527,Spain,Male,28.0,6,79919.97,128396.33,2,0,0,0
743,Spain,Female,48.0,5,186489.14,118207.69,2,0,0,1
683,Germany,Male,73.0,9,51999.5,124730.26,1,1,1,0
536,France,Female,41.0,9,121299.14,0.0,1,0,0,0
663,Spain,Male,52.0,0,144593.3,136298.65,1,0,0,1
646,France,Female,38.0,2,178752.73,0.0,2,0,0,0
707,France,Male,35.0,2,94148.3,0.0,3,1,1,0
602,France,Male,34.0,5,77414.45,0.0,2,1,1,0
635,France,Female,47.0,2,63236.97,125724.95,2,0,0,0
597,France,Male,67.0,2,108645.85,0.0,2,1,1,0
503,France,Male,38.0,1,95153.24,0.0,2,1,1,0
524,Spain,Female,64.0,5,136079.64,0.0,1,0,0,1
700,France,Male,46.0,5,98273.01,95872.86,1,0,0,1
692,France,Male,33.0,9,113505.93,0.0,1,0,0,1
562,France,Male,37.0,2,52525.15,0.0,1,1,1,1
679,France,Male,37.0,7,194617.98,74260.03,1,0,0,0
603,Germany,Male,35.0,1,152541.89,123407.69,1,0,0,1
720,Spain,Male,33.0,3,142903.44,123783.91,2,1,1,0
797,France,Male,24.0,5,182257.61,0.0,2,0,0,0
594,France,Male,36.0,6,135431.72,153880.15,1,0,0,0
529,France,Female,31.0,7,175697.87,0.0,2,1,1,0
606,Germany,Female,32.0,1,59061.25,106301.85,2,1,1,0
621,Spain,Female,40.0,7,131283.6,0.0,2,1,1,1
513,France,Female,43.0,9,152499.8,0.0,2,0,0,0
753,Germany,Male,44.0,3,15523.09,138076.47,1,0,0,1
605,France,Female,30.0,9,186418.85,135422.31,1,1,1,0
574,Spain,Female,37.0,7,32262.28,0.0,2,0,0,0
726,France,Female,38.0,5,128052.29,126875.62,1,0,0,0
611,Spain,Female,28.0,3,181419.29,96381.68,2,0,0,0
593,Germany,Female,41.0,4,109783.29,119703.1,2,1,1,0
466,Germany,Male,41.0,2,181879.56,152102.18,2,0,0,0
741,Germany,Female,36.0,0,74260.16,127675.39,2,0,0,0
684,Germany,Female,44.0,2,49865.04,133776.86,2,1,1,0
550,Spain,Female,33.0,9,103608.06,72788.03,1,1,1,0
593,Spain,Male,26.0,9,167564.82,76226.9,1,0,0,0
601,Germany,Male,48.0,9,41816.49,163630.76,1,1,1,1
676,Spain,Female,30.0,5,179066.58,0.0,2,0,0,0
556,France,Female,46.0,10,109184.24,0.0,2,0,0,0
719,France,Male,36.0,3,199841.32,155423.17,1,1,1,0
850,Germany,Male,55.0,0,83617.17,98710.89,1,1,1,1
649,Spain,Female,49.0,2,84863.85,0.0,1,0,0,1
509,Spain,Male,41.0,7,114775.53,126683.8,1,1,1,0
684,France,Male,33.0,4,103557.93,140700.61,1,0,0,0
806,Germany,Male,30.0,8,85028.36,168078.83,1,0,0,1
729,Spain,Male,44.0,4,153064.87,107726.93,2,0,0,0
683,France,Female,33.0,9,38784.42,0.0,2,1,1,0
689,Spain,Female,63.0,1,186526.12,0.0,2,1,1,0
672,Germany,Female,21.0,1,28789.94,35741.69,1,0,0,0
602,Germany,Female,53.0,5,45038.29,98268.84,1,1,1,1
739,France,Female,20.0,4,150245.81,133800.98,1,1,1,0
618,France,Female,21.0,2,57762.0,125682.79,1,0,0,0
674,France,Female,42.0,9,4292.72,0.0,2,0,0,0
762,France,Male,26.0,6,173365.89,130428.78,1,0,0,0
790,Spain,Male,37.0,6,119484.01,0.0,2,1,1,0
754,Spain,Female,27.0,8,121821.16,0.0,2,0,0,0
729,France,Male,44.0,6,151733.43,0.0,2,0,0,0
606,Germany,Female,47.0,0,53784.22,137138.2,2,1,1,0
616,France,Male,23.0,8,62733.05,73112.95,1,1,1,0
772,France,Male,47.0,9,17671.78,152347.01,1,1,1,0
652,Spain,Male,41.0,8,188905.43,115144.68,1,0,0,0
743,France,Male,43.0,5,113079.19,0.0,2,0,0,1
793,France,Male,39.0,3,83997.79,137817.52,1,0,0,0
743,Spain,Male,45.0,7,125424.42,157332.26,1,0,0,0
746,France,Male,37.0,2,143194.05,0.0,2,0,0,0
627,Germany,Female,39.0,5,93132.61,124586.93,1,0,0,1
713,Spain,Male,38.0,6,76038.38,116980.78,2,1,1,0
678,Spain,Female,40.0,3,168658.3,128398.38,1,0,0,0
540,Spain,Male,39.0,1,108419.41,0.0,1,1,1,0
615,Germany,Female,33.0,3,171657.57,137657.25,2,1,1,0
415,Spain,Male,53.0,5,22357.25,167259.44,1,1,1,0
628,France,Female,45.0,8,193903.06,0.0,2,0,0,0
700,France,Male,26.0,4,141926.43,119009.57,1,0,0,0
623,Germany,Male,33.0,2,104079.62,80002.33,1,1,1,0
623,France,Female,37.0,4,93832.33,140211.88,1,1,1,0
679,France,Female,44.0,3,1568.91,118742.74,2,0,0,0
632,Spain,Male,37.0,1,60778.11,138207.08,1,0,0,1
790,France,Female,47.0,10,16119.96,148636.21,1,1,1,1
514,France,Male,45.0,1,60375.18,178827.79,1,0,0,0
491,France,Male,33.0,5,187946.55,83134.3,1,0,0,0
753,France,Male,92.0,3,195563.99,121513.31,1,1,1,0
693,Germany,Female,37.0,6,38196.24,95900.04,1,1,1,0
679,France,Female,30.0,1,179435.21,112543.42,1,1,1,0
529,Spain,Male,34.0,9,93208.22,0.0,1,1,1,0
619,Spain,Female,31.0,3,61531.86,141751.82,1,1,1,0
680,Spain,Female,37.0,6,92826.35,124140.57,2,0,0,0
693,Germany,Male,45.0,2,23140.28,116546.59,2,0,0,1
834,France,Female,28.0,6,74287.53,0.0,1,0,0,0
636,Spain,Female,29.0,6,101102.39,157576.47,2,1,1,0
538,Spain,Male,43.0,5,126933.73,0.0,2,0,0,0
566,Germany,Female,44.0,5,68408.74,141428.99,2,0,0,0
597,Spain,Male,35.0,0,155356.34,127510.99,1,1,1,0
711,France,Female,29.0,9,3234.8,0.0,2,1,1,0
606,France,Male,31.0,10,195209.4,0.0,2,0,0,0
615,Spain,Male,51.0,6,169149.38,81818.49,1,1,1,0
589,France,Male,36.0,1,68075.14,100895.54,1,1,1,0
606,Germany,Male,45.0,5,93707.8,63832.43,1,1,1,0
582,France,Male,29.0,4,156153.27,0.0,2,0,0,0
710,France,Female,36.0,4,58601.61,116085.06,1,0,0,0
467,France,Male,57.0,1,114448.77,0.0,2,1,1,0
749,France,Male,30.0,1,126551.65,0.0,2,1,1,0
564,Germany,Female,33.0,2,112350.21,115761.51,1,1,1,1
730,Spain,Male,26.0,6,185808.7,0.0,2,1,1,0
678,Germany,Male,32.0,4,118235.52,139626.01,1,1,1,1
540,France,Female,31.0,7,183051.6,0.0,1,1,1,1
767,France,Female,35.0,6,27922.45,115576.44,1,1,1,0
615,France,Female,23.0,4,196476.19,0.0,2,0,0,0
583,Germany,Female,41.0,5,190429.52,77647.6,1,0,0,0
850,France,Female,40.0,5,35034.15,0.0,2,0,0,0
651,Germany,Female,34.0,10,66389.43,148962.46,1,0,0,1
798,France,Male,22.0,8,107615.43,0.0,2,0,0,0
695,France,Male,37.0,2,99692.65,0.0,2,1,1,0
497,Germany,Male,41.0,5,88729.22,80542.81,1,0,0,1
739,France,Male,40.0,4,173321.65,0.0,2,0,0,0
549,France,Female,34.0,4,139463.57,0.0,2,0,0,0
850,France,Male,35.0,9,3769.71,102050.47,1,1,1,0
648,Spain,Male,49.0,5,149946.43,0.0,1,0,0,1
679,France,Female,24.0,6,135768.25,114948.76,2,1,1,0
606,Germany,Male,39.0,8,31708.53,136000.45,2,0,0,0
850,France,Male,32.0,4,151677.31,156001.68,2,1,1,0
619,Germany,Male,41.0,3,170518.83,147974.16,2,0,0,0
719,Spain,Male,44.0,2,196582.19,0.0,2,0,0,0
640,Germany,Male,26.0,5,3298.65,90402.77,1,1,1,0
710,France,Male,40.0,5,162878.96,0.0,2,0,0,0
580,France,Male,31.0,2,64014.24,0.0,2,1,1,0
550,France,Male,44.0,9,26257.01,0.0,2,0,0,0
841,France,Female,31.0,3,126794.56,162701.65,2,1,1,0
760,France,Male,34.0,2,164162.44,0.0,2,0,0,0
687,France,Female,30.0,6,179206.92,0.0,2,0,0,0
753,Germany,Female,35.0,5,18254.75,82453.96,2,0,0,0
661,France,Male,35.0,9,83949.68,100107.99,1,0,0,0
